https://www.one.de/one-gaming-pc-47	Gaming PC IN325	1.499,99 €	Intel Core i5-12600K	512 GB ADATA	32 GB CORSAIR VENGEANCE	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-63	Gaming PC IN326	1.399,99 €	Intel Core i5-12600K	1 TB WD Blue	16 GB CORSAIR VENGEANCE RGB RS	RTX 4070 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-an05-ryzen-7-3800x-rtx-3070-24149	Gaming PC AN308	1.329,99 €	AMD Ryzen 7 5800X	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-gaming-pc-premium-an15-ryzen-7-3800x-rtx-3060-ti-21785	Gaming PC AN233	1.349,99 €	AMD Ryzen 7 5800X	500 GB WD_BLACK	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-starter-ao07-ryzen-5-5700g-24749	Entry Gaming PC AO10	659,99 €	Radeon Graphics	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	Unknown
https://www.one.de/one-gaming-pc-high-end-extreme-in19-60163	High End PC IN57	3.799,99 €	Intel Core i7-13700KF	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4090 ZOTAC
https://www.one.de/gaming-pc-premium-ar15-24896	Gaming PC AR143	949,99 €	AMD Ryzen 5 7600	512 GB ADATA	16 GB CORSAIR VENGEANCE schwarz	RX 6650 XT ASUS
https://www.one.de/one-gaming-pc-27	Gaming PC IN35	1.029,99 €	Intel Core i5-12400	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti MSI
https://www.one.de/one-gaming-pc-33	Gaming PC Non-RGB Edition IN08	1.799,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-pc-60	Gaming PC IN197	2.429,99 €	Intel Core i7-12700KF	1 TB WD_BLACK	16 GB CORSAIR Vengeance LPX	RTX 4080 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-in03-core-i7-10700kf-rtx-3060-ti-23139	Gaming PC IN493	1.229,99 €	Intel Core i7-11700K	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-allround-in05-core-i5-10400f-gt-1030-23187	Entry Gaming PC IN48	519,99 €	Intel Core i5-10400F	512 GB ADATA	8 GB Crucial	GT 1030 MSI
https://www.one.de/one-gaming-high-end-pc-battlebox-ultimate-2-core-i5-10600kf-rtx-3060-24170	Gaming PC IN342	999,99 €	Intel Core i5-10600K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 3060 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-in18-core-i9-10900f-rtx-3070-24611	Gaming PC IN486	1.479,99 €	Intel Core i7-11700K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-pc-high-end-extreme-in02-23106	Gaming PC IN349	3.749,99 €	Intel Core i9-12900KS	2 TB ADATA	32 GB CORSAIR VENGEANCE	RTX 4090 ZOTAC
https://www.one.de/one-gaming-pc-07	Gaming PC IN492	1.549,99 €	Intel Core i7-11700K	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4070 ASUS
https://www.one.de/one-gaming-pc-37	Gaming PC Non-RGB Edition IN09	929,99 €	Intel Core i5-12400	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 MSI
https://www.one.de/one-gaming-gaming-pc-premium-in03-core-i5-11400f-rtx-3060-23039	Gaming PC IN318	899,99 €	Intel Core i5-11400F	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3060 KFA²
https://www.one.de/one-gaming-high-end-pc-starter-io03-core-i7-11700k-rtx-3080-23209	Gaming PC IN487	1.599,99 €	Intel Core i7-11700K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-ultra-in04-core-i9-11900k-rtx-3080-ti-24021	Gaming PC IN359	1.499,99 €	Intel Core i9-11900KF	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-premium-ar07-athlon-200ge-gtx-1650-24541	Entry Gaming PC AR25	529,99 €	AMD Ryzen 3 4100	512 GB Silicon Power	16 GB CORSAIR Vengeance LPX	RX 6400 MSI
